201;134;169;243;land;false;mountain;1
202;242;210;247;land;false;plains;1
203;254;77;239;land;false;plains;1
204;245;216;254;land;false;plains;1
205;98;238;229;land;false;mountain;1
206;226;109;210;land;false;mountain;1
207;92;188;226;land;false;mountain;1
208;184;215;155;land;false;mountain;1
209;251;128;158;land;false;mountain;1
210;125;141;249;land;false;jungle;1
211;213;242;78;land;false;plains;1
212;162;168;172;land;false;plains;1
213;197;159;195;land;false;jungle;1
214;100;215;233;land;false;forest;1
215;183;213;252;land;false;plains;1
216;179;161;235;land;false;mountain;1
217;169;254;211;land;false;jungle;1
218;212;214;242;land;false;plains;1
219;234;190;215;land;false;plains;1
220;110;229;208;land;true;plains;1
221;141;164;243;land;false;plains;1
222;223;252;190;land;false;mountain;1
223;179;185;234;land;false;mountain;1
224;227;244;71;land;false;mountain;1
225;212;236;238;land;false;plains;1
226;79;245;192;land;false;plains;1
227;199;189;231;land;false;plains;1
228;238;223;183;land;false;mountain;1
229;244;194;200;land;true;forest;1
230;195;125;197;land;true;plains;1
231;199;102;231;land;false;plains;1
232;221;218;237;land;false;mountain;1
233;155;236;120;land;false;plains;1
234;161;144;224;land;false;jungle;1
235;247;83;230;land;false;forest;1
236;145;164;248;land;false;mountain;1
237;236;198;222;land;false;mountain;1
238;242;71;235;land;false;desert;1
239;150;194;176;land;false;plains;1
240;248;198;230;land;false;mountain;1
241;181;249;250;land;true;plains;1
242;116;207;186;land;false;forest;1
243;134;228;151;land;false;plains;1
244;175;174;181;land;false;mountain;1
245;196;161;186;land;true;plains;1
246;205;225;80;land;false;plains;1
247;100;232;205;land;false;plains;1
248;77;214;239;land;false;plains;1
249;235;244;75;land;true;plains;1
250;170;183;183;land;false;mountain;1
251;101;233;178;land;false;hills;1
252;253;212;213;land;false;plains;1
253;159;178;182;land;false;plains;1
254;182;114;247;land;false;forest;1
255;200;137;187;land;false;plains;1
256;59;223;230;land;false;mountain;1
257;127;243;208;land;false;plains;1
258;126;226;158;land;false;hills;1
259;128;233;226;land;false;plains;1
260;43;235;223;land;false;jungle;1
261;247;204;239;land;false;desert;1
262;208;195;104;land;false;mountain;1
263;254;252;216;land;false;mountain;1
264;104;224;181;land;false;mountain;1
265;191;141;210;land;false;plains;1
266;250;111;194;land;false;plains;1
267;194;244;67;land;true;jungle;1
268;121;216;189;land;false;forest;1
269;228;250;124;land;true;plains;1
270;147;133;237;land;false;plains;1
271;212;171;201;land;false;mountain;1
272;148;217;139;land;false;mountain;1
273;224;175;164;land;false;plains;1
274;230;172;192;land;false;plains;1
275;227;243;65;land;false;mountain;1
276;88;198;245;land;false;hills;1
277;198;151;176;land;false;mountain;1
278;224;177;158;land;false;mountain;1
279;127;246;172;land;false;desert;1
280;188;248;185;land;false;plains;1
281;128;193;189;land;false;desert;1
282;156;233;149;land;false;mountain;1
283;146;113;253;land;false;plains;1
284;237;107;229;land;false;mountain;1
285;186;141;217;land;true;plains;1
286;199;250;160;land;false;hills;1
287;192;145;207;land;false;plains;1
288;223;236;69;land;false;plains;1
289;136;140;252;land;false;mountain;1
290;209;112;253;land;false;mountain;1
291;161;183;182;land;true;plains;1
292;231;249;44;land;false;plains;1
293;244;84;229;land;false;plains;1
294;221;222;253;land;false;mountain;1
295;115;254;163;land;false;mountain;1
296;196;213;177;land;false;mountain;1
297;222;246;133;land;true;plains;1
298;208;236;193;land;false;hills;1
299;182;192;172;land;true;plains;1
300;204;110;198;land;false;desert;1
301;250;140;207;land;false;plains;1
302;129;176;218;land;false;mountain;1
303;234;253;112;land;false;plains;1
304;226;160;239;land;false;mountain;1
305;226;224;148;land;false;mountain;1
306;242;213;93;land;false;plains;1
307;242;195;89;land;false;mountain;1
308;224;246;42;land;false;mountain;1
309;250;251;168;land;true;plains;1
310;205;164;189;land;false;hills;1
311;131;244;182;land;true;plains;1
312;111;182;225;land;false;mountain;1
313;227;223;193;land;false;plains;1
314;203;230;213;land;false;desert;1
315;233;172;96;land;false;plains;1
316;201;253;251;land;true;plains;1
317;235;69;221;land;false;plains;1
318;234;238;230;land;false;mountain;1
319;227;43;242;land;false;desert;1
320;177;157;198;land;false;jungle;1
321;254;104;218;land;false;mountain;1
322;252;117;160;land;false;jungle;1
323;246;111;234;land;false;plains;1
324;167;173;185;land;true;plains;1
325;183;122;221;land;false;mountain;1
326;203;230;68;land;true;plains;1
327;161;214;178;land;false;plains;1
328;247;205;207;land;false;forest;1
329;193;253;183;land;false;jungle;1
330;133;225;156;land;false;mountain;1
331;216;173;117;land;false;plains;1
332;246;175;161;land;false;plains;1
333;230;67;243;land;false;plains;1
334;193;253;173;land;false;desert;1
335;123;221;182;land;true;plains;1
336;138;204;177;land;false;plains;1
337;217;191;98;land;false;hills;1
338;251;242;198;land;false;forest;1
339;169;92;254;land;false;desert;1
340;240;219;79;land;false;hills;1
341;106;222;224;land;false;hills;1
342;236;107;183;land;true;plains;1
343;237;171;195;land;false;hills;1
344;241;118;245;land;false;forest;1
345;229;102;191;land;true;plains;1
346;230;47;243;land;false;plains;1
347;251;78;207;land;false;plains;1
348;223;114;238;land;false;plains;1
349;152;197;219;land;false;plains;1
350;68;228;208;land;true;plains;1
351;227;187;181;land;false;plains;1
352;143;194;201;land;false;plains;1
353;174;221;252;land;false;plains;1
354;204;181;175;land;false;mountain;1
355;227;134;144;land;false;plains;1
356;210;139;199;land;false;forest;1
357;227;210;182;land;true;plains;1
358;226;236;205;land;false;jungle;1
359;207;219;167;land;false;mountain;1
360;149;160;233;land;false;mountain;1
361;239;41;247;land;false;plains;1
362;195;236;109;land;false;mountain;1
363;233;217;161;land;false;mountain;1
364;18;254;249;land;false;mountain;1
365;198;208;212;land;false;plains;1
366;216;214;81;land;false;plains;1
367;194;238;158;land;false;forest;1
368;221;242;125;land;true;plains;1
369;249;61;222;land;true;plains;1
370;123;234;169;land;false;plains;1
371;253;211;87;land;false;mountain;1
372;181;200;149;land;false;plains;1
373;252;103;243;land;false;plains;1
374;137;165;234;land;false;plains;1
375;213;116;187;land;false;forest;1
376;253;123;237;land;false;desert;1
377;235;141;201;land;false;plains;1
378;235;250;112;land;false;mountain;1
379;189;195;121;land;false;mountain;1
380;198;247;242;land;false;plains;1
381;252;162;100;land;true;plains;1
382;194;88;228;land;false;hills;1
383;214;155;236;land;false;mountain;1
384;213;210;214;land;false;hills;1
385;203;155;148;land;false;plains;1
386;239;153;250;land;false;plains;1
387;231;128;220;land;false;hills;1
388;136;245;234;land;false;mountain;1
389;232;198;78;land;false;plains;1
390;117;241;173;land;false;desert;1
391;245;184;227;land;false;plains;1
392;234;225;240;land;false;mountain;1
393;254;124;138;land;false;jungle;1
394;221;113;242;land;true;plains;1
395;136;136;246;land;false;mountain;1
396;219;232;211;land;false;plains;1
397;135;254;240;land;true;plains;1
398;144;224;150;land;false;mountain;1
399;251;39;246;land;false;forest;1
400;207;238;141;land;false;desert;1
401;219;167;117;land;false;jungle;1
402;235;249;99;land;false;hills;1
403;200;178;182;land;false;mountain;1
404;72;198;249;land;false;plains;1
405;181;246;202;land;false;jungle;1
406;147;183;213;land;false;plains;1
407;91;217;215;land;false;plains;1
408;152;183;174;land;false;mountain;1
409;238;252;25;land;false;plains;1
410;190;158;211;land;false;mountain;1
411;253;163;129;land;false;mountain;1
412;209;213;107;land;false;mountain;1
413;235;252;219;land;false;mountain;1
414;119;183;247;land;false;desert;1
415;213;195;138;land;true;plains;1
416;189;226;212;land;false;mountain;1
417;117;222;184;land;false;mountain;1
418;166;156;185;land;false;plains;1
419;166;242;180;land;false;mountain;1
420;192;112;228;land;false;mountain;1
421;196;220;91;land;false;plains;1
422;85;238;201;land;false;hills;1
423;136;249;158;land;true;plains;1
424;232;118;151;land;false;desert;1
425;145;253;127;land;false;plains;1
426;195;132;216;land;true;plains;1
427;184;176;218;land;false;mountain;1
428;227;190;205;land;false;plains;1
429;126;249;130;land;false;plains;1
430;137;202;165;land;false;plains;1
431;238;149;250;land;false;forest;1
432;224;247;75;land;false;plains;1
433;125;213;205;land;false;mountain;1
434;183;161;219;land;false;plains;1
435;179;124;214;land;true;plains;1
436;130;185;189;land;false;desert;1
437;180;89;236;land;false;mountain;1
438;89;185;231;land;false;mountain;1
439;214;176;227;land;true;plains;1
440;218;195;105;land;false;plains;1
441;231;234;157;land;false;forest;1
442;162;198;179;land;false;plains;1
443;222;196;143;land;false;marsh;1
444;237;227;192;land;true;forest;1
445;220;215;91;land;false;plains;1
446;223;171;129;land;true;plains;1
447;253;210;75;land;false;plains;1
448;181;253;228;land;false;mountain;1
449;247;164;92;land;false;mountain;1
450;231;202;176;land;false;plains;1
451;223;152;169;land;false;desert;1
452;181;241;129;land;false;mountain;1
453;225;160;184;land;false;plains;1
454;186;215;225;land;false;mountain;1
455;181;222;166;land;true;plains;1
456;92;237;193;land;false;desert;1
457;245;98;251;land;false;plains;1
458;171;175;239;land;false;jungle;1
459;252;124;223;land;false;forest;1
460;128;153;245;land;false;forest;1
461;108;185;222;land;false;jungle;1
462;216;127;246;land;false;mountain;1
463;196;213;156;land;false;plains;1
464;194;238;110;land;false;hills;1
465;222;227;229;land;false;hills;1
466;211;151;139;land;false;plains;1
467;253;233;155;land;false;plains;1
468;204;243;123;land;false;desert;1
469;174;213;240;land;false;jungle;1
470;180;208;172;land;false;mountain;1
471;137;229;192;land;false;plains;1
472;168;144;250;land;false;mountain;1
473;176;214;161;land;false;plains;1
474;102;174;236;land;false;plains;1
475;250;82;197;land;false;mountain;1
476;189;124;249;land;false;mountain;1
477;232;56;223;land;false;plains;1
478;202;245;118;land;false;mountain;1
479;158;199;165;land;false;jungle;1
480;223;54;225;land;false;mountain;1
481;242;214;219;land;false;plains;1
482;205;233;81;land;false;forest;1
483;64;235;236;land;false;plains;1
484;149;217;243;land;false;forest;1
485;243;132;136;land;false;forest;1
486;159;236;243;land;false;jungle;1
487;244;60;247;land;true;plains;1
488;215;173;243;land;false;hills;1
489;235;178;137;land;false;plains;1
490;119;224;195;land;false;plains;1
491;80;223;213;land;true;plains;1
492;102;177;244;land;false;mountain;1
493;219;246;119;land;false;forest;1
494;210;251;251;land;false;hills;1
495;213;241;74;land;false;mountain;1
496;230;61;241;land;false;marsh;1
497;106;183;216;land;false;plains;1
498;187;212;214;land;false;desert;1
499;207;225;179;land;false;plains;1
500;248;74;231;land;false;plains;1
501;138;145;221;land;false;mountain;1
502;218;248;134;land;false;desert;1
503;199;194;171;land;false;plains;1
504;198;226;122;land;true;forest;1
505;194;123;252;land;false;plains;1
506;142;212;148;land;false;plains;1
507;222;210;206;land;false;plains;1
508;242;190;81;land;true;plains;1
509;106;153;242;land;false;mountain;1
510;243;208;198;land;false;desert;1
511;242;252;231;land;false;plains;1
512;82;243;253;land;false;forest;1
513;237;223;253;land;true;plains;1
514;187;233;132;land;false;jungle;1
515;193;214;154;land;false;plains;1
516;219;246;179;land;false;desert;1
517;248;84;210;land;false;hills;1
518;83;240;194;land;false;mountain;1
519;253;225;48;land;false;hills;1
520;177;169;173;land;false;mountain;1
521;177;181;244;land;false;forest;1
522;196;167;159;land;false;plains;1
523;245;197;242;land;true;plains;1
524;243;217;74;land;false;plains;1
525;246;163;132;land;false;forest;1
526;69;210;233;land;false;desert;1
527;244;246;41;land;false;plains;1
528;175;224;173;land;false;plains;1
529;233;194;242;land;false;plains;1
530;186;201;179;land;false;plains;1
531;250;213;207;land;false;mountain;1
532;171;250;140;land;true;mountain;1
533;212;158;239;land;false;plains;1
534;173;213;174;land;false;plains;1
535;234;212;122;land;false;desert;1
536;213;181;117;land;false;forest;1
537;177;174;252;land;true;plains;1
538;230;217;244;land;false;plains;1
539;248;244;93;land;false;mountain;1
540;60;252;246;land;false;plains;1
541;204;94;250;land;false;plains;1
542;227;177;140;land;true;plains;1
543;217;81;206;land;false;jungle;1
544;60;229;252;land;false;mountain;1
545;106;250;202;land;false;jungle;1
546;107;209;254;land;false;mountain;1
547;94;246;218;land;false;jungle;1
548;228;74;201;land;false;plains;1
549;138;119;252;land;false;mountain;1
550;236;219;171;land;false;mountain;1
551;77;206;253;land;false;plains;1
552;244;163;230;land;false;mountain;1
553;155;167;196;land;false;plains;1
554;135;205;197;land;false;mountain;1
555;101;217;220;land;true;plains;1
556;219;248;163;land;false;plains;1
557;217;201;211;land;false;plains;1
558;247;61;197;land;true;plains;1
559;246;199;100;land;false;mountain;1
560;74;191;253;land;false;mountain;1
561;240;112;165;land;false;plains;1
562;191;230;101;land;false;marsh;1
563;239;171;244;land;false;mountain;1
564;178;190;210;land;true;plains;1
565;227;193;206;land;false;forest;1
566;201;102;210;land;false;hills;1
567;169;217;141;land;false;mountain;1
568;174;237;241;land;true;plains;1
569;219;70;237;land;false;desert;1
570;144;162;252;land;false;plains;1
571;201;213;252;land;true;plains;1
572;246;187;180;land;false;jungle;1
573;247;241;116;land;true;plains;1
574;141;186;204;land;false;jungle;1
575;193;160;178;land;false;mountain;1
576;244;245;216;land;false;plains;1
577;208;202;189;land;false;jungle;1
578;201;111;216;land;true;plains;1
579;250;89;187;land;false;plains;1
580;175;210;135;land;false;mountain;1
581;203;118;198;land;false;desert;1
582;248;243;135;land;false;plains;1
583;101;203;238;land;false;forest;1
584;252;76;226;land;false;mountain;1
585;227;204;116;land;false;plains;1
586;204;216;127;land;false;forest;1
587;223;134;214;land;false;desert;1
588;247;164;191;land;false;plains;1
589;178;242;167;land;false;plains;1
590;148;206;254;land;false;mountain;1
591;219;242;211;land;false;jungle;1
592;141;163;245;land;false;mountain;1
593;243;227;143;land;true;plains;1
594;101;215;222;land;false;jungle;1
595;53;233;219;land;false;desert;1
596;223;77;215;land;false;plains;1
597;164;180;206;land;false;forest;1
598;166;199;165;land;false;forest;1
599;183;109;254;land;false;mountain;1
600;156;245;100;land;false;mountain;1
601;74;188;253;land;false;plains;1
602;204;207;101;land;false;marsh;1
603;223;138;248;land;false;plains;1
604;219;232;230;land;false;marsh;1
605;221;181;210;land;false;mountain;1
606;24;245;232;land;false;desert;1
607;135;166;208;land;false;mountain;1
608;220;161;123;land;false;plains;1
609;197;231;179;land;false;hills;1
610;137;244;210;land;false;desert;1
611;182;161;187;land;false;mountain;1
612;170;201;243;land;true;plains;1
613;216;237;242;land;true;plains;1
614;248;181;168;land;false;desert;1
615;250;132;225;land;false;plains;1
616;222;102;200;land;false;plains;1
617;251;204;244;land;false;forest;1
618;171;189;250;land;false;mountain;1
619;192;113;242;land;false;plains;1
620;161;143;244;land;false;mountain;1
621;200;238;192;land;true;plains;1
622;204;129;236;land;true;plains;1
623;224;137;212;land;false;mountain;1
624;248;236;57;land;false;jungle;1
625;136;143;254;land;false;jungle;1
626;220;216;149;land;false;plains;1
627;253;251;48;land;false;desert;1
628;208;239;98;land;false;mountain;1
629;150;191;178;land;false;mountain;1
630;252;238;142;land;false;plains;1
631;205;121;248;land;false;hills;1
632;161;217;126;land;false;plains;1
633;232;154;229;land;false;mountain;1
634;207;243;249;land;false;jungle;1
635;228;73;213;land;false;jungle;1
636;211;203;148;land;false;desert;1
637;229;246;210;land;false;mountain;1
638;200;116;187;land;false;forest;1
639;238;117;246;land;false;plains;1
640;230;166;185;land;false;plains;1
641;253;174;224;land;false;plains;1
642;124;254;196;land;false;forest;1
643;170;200;219;land;false;desert;1
644;173;221;241;land;false;desert;1
645;141;238;190;land;false;mountain;1
646;234;170;110;land;false;plains;1
647;35;232;245;land;true;plains;1
648;68;250;183;land;false;jungle;1
649;190;153;169;land;false;marsh;1
650;184;210;140;land;false;jungle;1
651;39;227;235;land;false;plains;1
652;132;189;242;land;false;hills;1
653;129;237;240;land;false;mountain;1
654;211;228;237;land;false;mountain;1
655;236;196;229;land;false;plains;1
656;168;252;103;land;false;mountain;1
657;165;211;190;land;true;plains;1
658;243;172;225;land;true;plains;1
659;249;193;174;land;false;forest;1
660;209;195;141;land;false;mountain;1
661;233;141;141;land;false;mountain;1
662;212;187;246;land;false;plains;1
663;106;238;204;land;false;plains;1
664;188;125;240;land;false;plains;1
665;185;252;102;land;false;mountain;1
666;150;222;138;land;false;mountain;1
667;247;76;210;land;false;mountain;1
668;243;56;238;land;false;desert;1
669;189;141;220;land;false;plains;1
670;223;156;186;land;false;mountain;1
671;194;217;251;land;false;plains;1
672;118;222;220;land;true;plains;1
673;236;163;134;land;false;plains;1
674;149;231;227;land;false;hills;1
675;117;169;241;land;false;mountain;1
676;186;178;165;land;false;jungle;1
677;187;237;123;land;false;mountain;1
678;214;236;152;land;true;plains;1
679;193;235;97;land;false;forest;1
680;119;178;211;land;false;plains;1
681;204;191;219;land;false;plains;1
682;153;145;220;land;false;desert;1
683;234;120;173;land;true;plains;1
684;99;188;215;land;false;plains;1
685;218;252;228;land;false;mountain;1
686;119;167;215;land;false;mountain;1
687;63;198;243;land;false;jungle;1
688;181;130;220;land;true;plains;1
689;219;154;180;land;false;desert;1
690;186;242;77;land;false;mountain;1
691;235;229;47;land;false;mountain;1
692;149;246;179;land;false;mountain;1
693;244;209;90;land;true;plains;1
694;205;173;151;land;false;hills;1
695;219;212;73;land;false;forest;1
696;237;109;189;land;false;mountain;1
697;220;126;156;land;false;mountain;1
698;144;242;184;land;false;hills;1
699;232;179;165;land;false;jungle;1
700;153;224;226;land;true;plains;1
701;217;201;109;land;false;jungle;1
702;230;78;232;land;false;plains;1
703;192;162;219;land;true;plains;1
704;226;253;90;land;true;plains;1
705;203;253;206;land;false;plains;1
706;60;205;240;land;false;plains;1
707;178;227;193;land;false;desert;1
708;138;233;193;land;false;jungle;1
709;212;183;237;land;false;mountain;1
710;133;167;208;land;false;plains;1
711;154;229;127;land;false;marsh;1
712;226;165;247;land;false;plains;1
713;235;203;211;land;true;jungle;1
714;217;224;115;land;false;jungle;1
715;235;250;218;land;false;mountain;1
716;236;102;242;land;false;plains;1
717;227;226;137;land;false;mountain;1
718;225;231;146;land;false;plains;1
719;220;187;207;land;false;plains;1
720;195;214;242;land;false;mountain;1
721;150;244;154;land;false;mountain;1
722;222;130;189;land;false;mountain;1
723;121;193;246;land;false;plains;1
724;80;189;249;land;false;mountain;1
725;240;241;206;land;false;plains;1
726;225;191;106;land;false;desert;1
727;158;175;191;land;false;mountain;1
728;151;241;109;land;false;mountain;1
729;161;184;182;land;false;marsh;1
730;213;178;252;land;false;mountain;1
731;104;220;216;land;false;mountain;1
732;203;77;244;land;false;mountain;1
733;112;228;227;land;false;desert;1
734;252;254;53;land;false;hills;1
735;52;246;223;land;false;plains;1
736;189;140;185;land;false;mountain;1
737;224;66;234;land;false;plains;1
738;180;242;106;land;false;plains;1
739;120;170;245;land;false;jungle;1
740;227;162;139;land;false;plains;1
741;141;147;221;land;false;jungle;1
742;93;181;244;land;true;plains;1
743;226;134;192;land;false;plains;1
744;250;196;156;land;false;mountain;1
745;229;231;72;land;false;mountain;1
746;181;143;197;land;false;plains;1
747;239;177;90;land;false;plains;1
748;247;151;165;land;true;plains;1
749;194;231;94;land;true;plains;1
750;228;223;84;land;true;plains;1
751;235;142;155;land;false;plains;1
752;240;42;219;land;false;plains;1
753;194;230;137;land;false;plains;1
754;195;253;170;land;false;forest;1
755;215;59;249;land;false;plains;1
756;235;237;246;land;false;plains;1
757;153;186;174;land;true;plains;1
758;216;246;221;land;false;hills;1
759;157;214;137;land;false;hills;1
760;90;251;238;land;true;plains;1
761;212;112;249;land;false;jungle;1
762;239;204;140;land;false;hills;1
763;217;203;250;land;false;mountain;1
764;199;223;118;land;false;plains;1
765;119;209;229;land;false;mountain;1
766;222;111;216;land;true;plains;1
767;130;195;245;land;false;plains;1
768;162;152;199;land;false;mountain;1
769;231;94;221;land;false;desert;1
770;239;243;201;land;false;plains;1
771;214;120;246;land;false;hills;1
772;227;230;89;land;false;jungle;1
773;88;254;209;land;true;plains;1
774;244;196;192;land;false;mountain;1
775;164;248;191;land;false;mountain;1
776;244;205;194;land;false;plains;1
777;148;189;164;land;false;mountain;1
778;238;196;69;land;false;marsh;1
779;129;198;248;land;false;plains;1
780;175;200;211;land;false;jungle;1
781;182;242;193;land;true;plains;1
782;221;126;198;land;false;forest;1
783;221;220;164;land;false;mountain;1
784;179;232;191;land;false;mountain;1
785;202;205;239;land;false;mountain;1
786;241;188;227;land;true;plains;1
787;236;164;189;land;false;plains;1
788;196;145;215;land;false;plains;1
789;245;210;157;land;false;mountain;1
790;158;239;108;land;false;mountain;1
791;247;212;100;land;false;hills;1
792;237;55;217;land;true;plains;1
793;141;252;167;land;false;mountain;1
794;212;197;103;land;false;jungle;1
795;206;208;163;land;false;mountain;1
796;192;211;111;land;true;forest;1
797;207;107;225;land;false;mountain;1
798;252;163;182;land;false;mountain;1
799;184;190;137;land;false;plains;1
800;246;111;186;land;false;plains;1
801;248;228;90;land;false;hills;1
802;252;149;241;land;false;mountain;1
803;231;230;80;land;false;plains;1
804;240;253;48;land;false;plains;1
