2;arms_factory;3771.00;10.40;1912.00;0.17;0
2;arms_factory;3782.00;10.25;1912.00;1.73;0
2;industrial_complex;3768.00;10.03;1922.00;4.39;0
2;industrial_complex;3813.00;10.40;1901.00;0.78;0
2;industrial_complex;3795.00;10.75;1896.00;4.90;0
2;industrial_complex;3784.00;10.78;1893.00;5.00;0
2;industrial_complex;3807.00;10.55;1900.00;2.84;0
2;industrial_complex;3806.00;10.85;1897.00;5.50;0
2;air_base;3806.00;11.05;1894.00;0.78;0
2;supply_node;3790.00;11.00;1892.00;0.18;0
2;supply_node;3772.00;10.15;1917.00;3.12;0
2;supply_node;3789.00;10.00;1916.00;4.60;0
2;supply_node;3807.00;9.95;1920.00;2.36;0
2;supply_node;3777.00;10.50;1902.00;3.84;0
2;supply_node;3800.00;10.30;1908.00;0.49;0
2;supply_node;3814.00;10.32;1906.00;3.42;0
2;supply_node;3809.00;11.03;1893.00;6.01;0
2;naval_base;3772.00;9.85;1922.00;-3.31;11275
2;naval_base;3810.00;9.75;1924.00;-3.14;11275
2;naval_base;3788.00;9.75;1922.00;-3.27;11275
2;bunker;3809.00;10.00;1918.00;2.40;0
2;bunker;3775.00;10.25;1914.00;5.07;0
2;bunker;3772.00;10.75;1901.00;1.45;0
2;bunker;3807.00;11.23;1889.00;4.47;0
2;bunker;3797.00;10.10;1915.00;0.85;0
2;bunker;3794.00;10.15;1914.00;3.51;0
2;bunker;3796.00;11.35;1888.00;1.35;0
2;bunker;3813.00;10.12;1912.00;1.46;0
2;coastal_bunker;3795.00;9.75;1925.00;-3.27;0
2;coastal_bunker;3770.00;9.80;1925.00;-3.31;0
2;coastal_bunker;3814.00;9.78;1923.00;-3.14;0
2;dockyard;3808.00;9.80;1924.00;-3.14;0
2;anti_air_building;3810.00;10.90;1894.00;4.02;0
2;anti_air_building;3795.00;11.30;1888.00;0.41;0
2;anti_air_building;3817.00;10.35;1905.00;3.07;0
2;synthetic_refinery;3802.00;10.18;1915.00;6.09;0
2;fuel_silo;3806.00;11.23;1890.00;2.47;0
2;radar_station;3793.00;10.40;1905.00;0.91;0
2;rocket_site;3802.00;10.20;1913.00;1.52;0
2;nuclear_reactor;3799.00;10.30;1909.00;4.54;0
3;arms_factory;2174.00;9.90;1607.00;5.95;0
3;arms_factory;2175.00;9.95;1583.00;2.33;0
3;arms_factory;2183.00;10.05;1596.00;0.17;0
3;arms_factory;2190.00;10.00;1609.00;1.73;0
3;arms_factory;2192.00;9.88;1604.00;4.39;0
3;arms_factory;2162.00;9.93;1587.00;0.78;0
3;industrial_complex;2183.00;9.82;1588.00;4.90;0
3;industrial_complex;2175.00;10.20;1589.00;5.00;0
3;industrial_complex;2179.00;9.90;1612.00;2.84;0
3;industrial_complex;2174.00;9.90;1608.00;5.50;0
3;industrial_complex;2193.00;9.90;1611.00;0.78;0
3;industrial_complex;2177.00;10.07;1597.00;3.45;0
3;air_base;2180.00;10.12;1594.00;1.29;0
3;supply_node;2180.00;10.10;1596.00;4.60;0
3;supply_node;2190.00;9.98;1607.00;2.36;0
3;supply_node;2179.00;9.93;1611.00;3.84;0
3;supply_node;2167.00;9.98;1592.00;0.49;0
3;supply_node;2173.00;10.00;1584.00;3.42;0
3;supply_node;2161.00;9.95;1581.00;6.01;0
3;naval_base;2184.00;9.53;1620.00;-2.68;11374
3;naval_base;2180.00;9.80;1583.00;0.59;11261
3;naval_base;2157.00;9.60;1582.00;-1.57;11261
3;naval_base;2196.00;9.78;1610.00;-3.61;11374
3;naval_base;2191.00;9.80;1595.00;1.06;11261
3;naval_base;2167.00;9.57;1596.00;-2.90;11374
3;bunker;2163.00;10.03;1583.00;4.47;0
3;bunker;2191.00;9.90;1605.00;0.85;0
3;bunker;2182.00;9.95;1590.00;3.51;0
3;bunker;2177.00;10.05;1586.00;1.35;0
3;bunker;2167.00;9.98;1592.00;1.46;0
3;bunker;2184.00;9.90;1615.00;5.58;0
3;coastal_bunker;2185.00;9.80;1588.00;1.06;0
3;coastal_bunker;2171.00;9.50;1581.00;0.59;0
3;coastal_bunker;2163.00;9.60;1579.00;-1.57;0
3;coastal_bunker;2168.00;9.80;1596.00;-2.90;0
3;coastal_bunker;2193.00;9.82;1613.00;-3.61;0
3;coastal_bunker;2172.00;9.80;1609.00;-2.68;0
3;dockyard;2196.00;9.80;1607.00;0.59;0
3;anti_air_building;2191.00;9.98;1610.00;2.47;0
3;anti_air_building;2173.00;10.10;1593.00;5.13;0
3;anti_air_building;2183.00;10.00;1593.00;1.52;0
3;synthetic_refinery;2184.00;9.85;1589.00;4.54;0
3;fuel_silo;2163.00;9.98;1587.00;5.74;0
3;radar_station;2176.00;10.05;1599.00;4.56;0
3;rocket_site;2184.00;10.12;1608.00;5.14;0
3;nuclear_reactor;2184.00;10.15;1600.00;1.52;0
4;arms_factory;3803.00;10.28;1134.00;0.17;0
4;arms_factory;3806.00;10.40;1137.00;1.73;0
4;arms_factory;3797.00;10.65;1171.00;4.39;0
4;arms_factory;3797.00;10.35;1127.00;0.78;0
4;arms_factory;3800.00;10.30;1129.00;4.90;0
4;arms_factory;3769.00;10.55;1138.00;5.00;0
4;industrial_complex;3778.00;10.85;1124.00;2.84;0
4;industrial_complex;3774.00;10.25;1150.00;5.50;0
4;industrial_complex;3814.00;11.00;1147.00;0.78;0
4;industrial_complex;3798.00;10.43;1156.00;3.45;0
4;industrial_complex;3814.00;9.95;1123.00;1.29;0
4;industrial_complex;3808.00;10.20;1127.00;5.41;0
4;air_base;3807.00;12.05;1176.00;5.51;0
4;supply_node;3781.00;10.35;1153.00;3.84;0
4;supply_node;3813.00;10.00;1123.00;0.49;0
4;supply_node;3778.00;10.70;1169.00;3.42;0
4;supply_node;3775.00;10.88;1124.00;6.01;0
4;supply_node;3803.00;10.78;1154.00;2.66;0
4;supply_node;3806.00;11.05;1168.00;4.14;0
4;supply_node;3784.00;10.10;1139.00;1.90;0
4;supply_node;3792.00;10.82;1170.00;4.83;0
4;supply_node;3765.00;10.18;1155.00;0.03;0
4;supply_node;3766.00;10.50;1140.00;4.07;0
4;supply_node;3814.00;10.75;1142.00;5.55;0
4;supply_node;3798.00;10.30;1139.00;2.20;0
4;supply_node;3793.00;10.38;1125.00;6.25;0
4;supply_node;3802.00;10.70;1115.00;1.44;0
4;bunker;3768.00;10.55;1134.00;1.46;0
4;bunker;3803.00;10.55;1146.00;5.58;0
4;bunker;3796.00;10.25;1135.00;1.96;0
4;bunker;3785.00;10.10;1138.00;6.08;0
4;bunker;3782.00;10.43;1126.00;6.18;0
4;bunker;3811.00;10.90;1146.00;4.02;0
4;bunker;3774.00;10.50;1170.00;0.41;0
4;bunker;3779.00;10.40;1145.00;3.07;0
4;bunker;3811.00;10.10;1122.00;6.09;0
4;bunker;3806.00;10.90;1167.00;2.47;0
4;bunker;3793.00;10.85;1117.00;5.13;0
4;bunker;3805.00;10.43;1116.00;1.52;0
4;bunker;3789.00;10.32;1163.00;4.54;0
4;bunker;3764.00;10.10;1159.00;5.74;0
4;anti_air_building;3770.00;10.60;1136.00;3.58;0
4;anti_air_building;3800.00;10.45;1167.00;5.14;0
4;anti_air_building;3783.00;10.48;1148.00;1.52;0
4;synthetic_refinery;3815.00;10.90;1145.00;4.19;0
4;fuel_silo;3812.00;11.10;1149.00;2.03;0
4;radar_station;3792.00;10.25;1145.00;5.97;0
4;rocket_site;3792.00;10.55;1120.00;6.25;0
4;nuclear_reactor;3793.00;10.40;1124.00;4.09;0
5;arms_factory;3617.00;10.50;1520.00;4.39;0
5;arms_factory;3609.00;10.00;1538.00;0.78;0
5;arms_factory;3622.00;9.85;1538.00;4.90;0
5;arms_factory;3609.00;10.25;1522.00;5.00;0
5;arms_factory;3615.00;9.85;1540.00;2.84;0
5;arms_factory;3632.00;9.85;1539.00;5.50;0
5;industrial_complex;3618.00;10.32;1523.00;0.78;0
5;industrial_complex;3607.00;9.80;1543.00;3.45;0
5;industrial_complex;3617.00;9.80;1542.00;1.29;0
5;industrial_complex;3617.00;10.35;1525.00;5.41;0
5;industrial_complex;3597.00;9.82;1508.00;5.51;0
5;industrial_complex;3604.00;10.00;1525.00;3.35;0
5;air_base;3607.00;10.10;1527.00;6.01;0
5;supply_node;3600.00;9.93;1511.00;3.42;0
5;supply_node;3625.00;10.00;1535.00;6.01;0
5;supply_node;3602.00;9.98;1529.00;2.66;0
5;supply_node;3614.00;10.50;1523.00;4.14;0
5;supply_node;3609.00;9.98;1539.00;1.90;0
5;naval_base;3619.00;9.75;1543.00;-2.50;11323
5;naval_base;3615.00;9.75;1544.00;-2.94;11323
5;naval_base;3600.00;9.55;1539.00;-1.77;11323
5;naval_base;3594.00;9.50;1508.00;-1.77;11323
5;bunker;3618.00;10.00;1535.00;0.85;0
5;bunker;3619.00;10.30;1525.00;3.51;0
5;bunker;3603.00;9.90;1535.00;1.35;0
5;bunker;3610.00;9.90;1541.00;1.46;0
5;bunker;3603.00;9.98;1514.00;5.58;0
5;coastal_bunker;3594.00;9.53;1507.00;-1.77;0
5;coastal_bunker;3600.00;9.80;1538.00;-1.77;0
5;coastal_bunker;3608.00;9.78;1544.00;-2.94;0
5;coastal_bunker;3625.00;9.75;1541.00;-3.46;0
5;dockyard;3597.00;9.50;1535.00;-1.77;0
5;anti_air_building;3609.00;10.25;1520.00;3.07;0
5;anti_air_building;3614.00;9.80;1542.00;6.09;0
5;anti_air_building;3600.00;9.85;1521.00;2.47;0
5;synthetic_refinery;3619.00;10.38;1521.00;5.13;0
5;fuel_silo;3598.00;9.82;1509.00;1.52;0
5;radar_station;3612.00;10.40;1524.00;5.32;0
5;rocket_site;3619.00;10.30;1523.00;5.74;0
5;nuclear_reactor;3608.00;10.10;1512.00;3.58;0
6;arms_factory;3395.00;9.85;1112.00;4.90;0
6;arms_factory;3380.00;9.90;1133.00;5.00;0
6;arms_factory;3385.00;10.23;1124.00;2.84;0
6;arms_factory;3387.00;9.95;1135.00;5.50;0
6;arms_factory;3389.00;9.78;1107.00;0.78;0
6;arms_factory;3396.00;9.82;1111.00;3.45;0
6;industrial_complex;3381.00;9.98;1132.00;1.29;0
6;industrial_complex;3376.00;10.00;1128.00;5.41;0
6;industrial_complex;3396.00;10.23;1134.00;5.51;0
6;industrial_complex;3387.00;10.23;1118.00;3.35;0
6;industrial_complex;3395.00;9.98;1116.00;6.01;0
6;industrial_complex;3396.00;10.18;1120.00;2.40;0
6;air_base;3383.00;10.10;1127.00;3.96;0
6;supply_node;3381.00;10.00;1112.00;2.66;0
6;supply_node;3392.00;10.07;1136.00;4.14;0
6;supply_node;3405.00;10.15;1128.00;1.90;0
6;supply_node;3381.00;10.05;1126.00;4.83;0
6;supply_node;3396.00;10.32;1124.00;0.03;0
6;supply_node;3396.00;9.88;1113.00;4.07;0
6;naval_base;3411.00;9.85;1130.00;1.57;11397
6;naval_base;3371.00;9.53;1116.00;-1.03;11154
6;naval_base;3392.00;9.85;1141.00;-2.21;11258
6;naval_base;3405.00;9.88;1118.00;0.46;11397
6;naval_base;3382.00;9.80;1135.00;-3.25;11258
6;bunker;3389.00;10.07;1133.00;5.58;0
6;bunker;3400.00;9.98;1117.00;1.96;0
6;bunker;3399.00;10.23;1133.00;6.08;0
6;bunker;3393.00;10.28;1132.00;6.18;0
6;bunker;3384.00;10.10;1114.00;4.02;0
6;bunker;3379.00;10.00;1128.00;0.41;0
6;coastal_bunker;3403.00;9.88;1138.00;1.57;0
6;coastal_bunker;3399.00;9.57;1111.00;0.46;0
6;coastal_bunker;3391.00;9.60;1141.00;-2.21;0
6;coastal_bunker;3375.00;9.50;1107.00;-1.03;0
6;coastal_bunker;3382.00;9.80;1135.00;-3.25;0
6;dockyard;3411.00;9.60;1125.00;1.57;0
6;anti_air_building;3396.00;9.88;1113.00;5.74;0
6;anti_air_building;3392.00;10.12;1118.00;3.58;0
6;anti_air_building;3407.00;10.07;1128.00;5.14;0
6;synthetic_refinery;3396.00;10.18;1135.00;1.52;0
6;fuel_silo;3384.00;9.85;1108.00;4.19;0
6;radar_station;3391.00;10.35;1122.00;1.93;0
6;rocket_site;3383.00;9.95;1133.00;5.05;0
6;nuclear_reactor;3409.00;9.98;1127.00;6.25;0
7;arms_factory;3788.00;9.90;939.00;2.84;0
7;arms_factory;3797.00;9.95;932.00;5.50;0
7;arms_factory;3807.00;9.85;954.00;0.78;0
7;arms_factory;3785.00;10.10;911.00;3.45;0
7;arms_factory;3778.00;9.85;950.00;1.29;0
7;arms_factory;3798.00;10.00;907.00;5.41;0
7;industrial_complex;3805.00;9.95;920.00;5.51;0
7;industrial_complex;3817.00;10.12;935.00;3.35;0
7;industrial_complex;3815.00;10.20;928.00;6.01;0
7;industrial_complex;3785.00;10.03;939.00;2.40;0
7;industrial_complex;3812.00;10.00;913.00;3.96;0
7;industrial_complex;3785.00;10.00;918.00;1.80;0
7;air_base;3814.00;9.95;951.00;3.00;0
7;supply_node;3795.00;9.80;950.00;1.90;0
7;supply_node;3804.00;10.20;903.00;4.83;0
7;supply_node;3813.00;10.10;948.00;0.03;0
7;supply_node;3788.00;10.20;933.00;4.07;0
7;supply_node;3820.00;10.10;932.00;5.55;0
7;supply_node;3776.00;9.90;946.00;2.20;0
7;supply_node;3788.00;10.10;914.00;6.25;0
7;supply_node;3815.00;9.90;915.00;1.44;0
7;supply_node;3804.00;10.10;940.00;4.37;0
7;supply_node;3803.00;9.90;925.00;0.68;0
7;supply_node;3830.00;9.80;915.00;3.61;0
7;naval_base;3790.00;9.75;955.00;-3.46;11024
7;naval_base;3815.00;9.80;955.00;-3.14;11024
7;naval_base;3769.00;9.50;954.00;-3.14;11066
7;bunker;3798.00;10.00;906.00;0.41;0
7;bunker;3810.00;10.05;951.00;3.07;0
7;bunker;3825.00;10.18;938.00;6.09;0
7;bunker;3790.00;10.20;921.00;2.47;0
7;bunker;3803.00;9.95;951.00;5.13;0
7;bunker;3803.00;10.03;943.00;1.52;0
7;bunker;3810.00;10.03;913.00;4.54;0
7;bunker;3794.00;9.98;937.00;5.74;0
7;bunker;3811.00;10.05;929.00;3.58;0
7;bunker;3778.00;10.00;939.00;5.14;0
7;bunker;3825.00;9.75;916.00;1.52;0
7;coastal_bunker;3776.00;9.73;955.00;-3.14;0
7;coastal_bunker;3807.00;9.80;955.00;-3.14;0
7;coastal_bunker;3791.00;9.75;955.00;-3.46;0
7;dockyard;3797.00;9.75;956.00;-3.46;0
7;anti_air_building;3791.00;9.90;951.00;4.09;0
7;anti_air_building;3821.00;9.78;919.00;0.47;0
7;anti_air_building;3794.00;10.03;936.00;2.04;0
7;synthetic_refinery;3793.00;10.05;929.00;4.70;0
7;fuel_silo;3824.00;9.78;922.00;2.54;0
7;radar_station;3804.00;9.90;925.00;5.51;0
7;rocket_site;3786.00;9.90;947.00;0.48;0
7;nuclear_reactor;3807.00;9.90;925.00;3.14;0
8;arms_factory;3370.00;9.80;464.00;0.78;0
8;arms_factory;3382.00;9.85;466.00;3.45;0
8;arms_factory;3344.00;9.90;466.00;1.29;0
8;arms_factory;3376.00;9.90;471.00;5.41;0
8;arms_factory;3391.00;9.80;473.00;5.51;0
8;arms_factory;3359.00;9.90;469.00;3.35;0
8;industrial_complex;3391.00;9.85;464.00;6.01;0
8;industrial_complex;3348.00;9.85;470.00;2.40;0
8;industrial_complex;3370.00;9.90;470.00;3.96;0
8;industrial_complex;3358.00;9.95;466.00;1.80;0
8;industrial_complex;3358.00;9.80;472.00;3.00;0
8;industrial_complex;3388.00;9.85;463.00;0.84;0
8;air_base;3350.00;9.95;468.00;2.40;0
8;supply_node;3389.00;9.98;467.00;0.03;0
8;supply_node;3362.00;9.90;467.00;4.07;0
8;supply_node;3348.00;10.00;466.00;5.55;0
8;supply_node;3374.00;9.90;471.00;2.20;0
8;supply_node;3376.00;9.80;463.00;6.25;0
8;naval_base;3390.00;9.75;474.00;-3.00;11313
8;naval_base;3364.00;9.50;461.00;0.00;11402
8;naval_base;3340.00;9.50;466.00;-1.57;11313
8;naval_base;3381.00;9.75;475.00;-2.90;11313
8;naval_base;3384.00;9.50;460.00;0.32;11402
8;bunker;3377.00;9.88;471.00;6.18;0
8;bunker;3343.00;9.80;464.00;4.02;0
8;bunker;3366.00;9.80;466.00;0.41;0
8;bunker;3395.00;9.93;467.00;3.07;0
8;bunker;3379.00;9.80;466.00;6.09;0
8;coastal_bunker;3382.00;9.73;475.00;-2.90;0
8;coastal_bunker;3351.00;9.50;462.00;-1.57;0
8;coastal_bunker;3389.00;9.50;460.00;0.40;0
8;coastal_bunker;3371.00;9.50;461.00;0.32;0
8;coastal_bunker;3363.00;9.78;473.00;-2.68;0
8;dockyard;3378.00;9.75;475.00;-2.90;0
8;anti_air_building;3357.00;9.98;469.00;5.14;0
8;anti_air_building;3360.00;9.80;471.00;1.52;0
8;anti_air_building;3382.00;9.90;467.00;4.19;0
8;synthetic_refinery;3391.00;9.80;473.00;2.03;0
8;fuel_silo;3381.00;9.80;472.00;5.05;0
8;radar_station;3369.00;9.88;468.00;2.63;0
8;rocket_site;3342.00;9.82;465.00;4.09;0
8;nuclear_reactor;3395.00;9.85;465.00;0.47;0
9;arms_factory;2404.00;13.90;166.00;1.29;0
9;arms_factory;2407.00;12.90;164.00;5.41;0
9;arms_factory;2406.00;13.23;165.00;5.51;0
9;arms_factory;2399.00;14.35;164.00;3.35;0
9;arms_factory;2399.00;14.35;165.00;6.01;0
9;arms_factory;2401.00;14.48;166.00;2.40;0
9;industrial_complex;2403.00;13.98;164.00;3.96;0
9;industrial_complex;2404.00;13.88;165.00;1.80;0
9;industrial_complex;2410.00;12.18;163.00;3.00;0
9;industrial_complex;2408.00;12.62;164.00;0.84;0
9;industrial_complex;2408.00;12.65;165.00;2.40;0
9;industrial_complex;2401.00;14.25;164.00;5.07;0
9;air_base;2400.00;14.38;165.00;1.45;0
9;supply_node;2402.00;13.40;159.00;5.55;0
9;bunker;2405.00;13.45;164.00;0.85;0
9;anti_air_building;2405.00;13.50;165.00;3.51;0
9;anti_air_building;2397.00;14.20;164.00;1.35;0
9;anti_air_building;2397.00;14.20;165.00;1.46;0
9;synthetic_refinery;2403.00;13.82;163.00;5.58;0
9;fuel_silo;2402.00;14.20;164.00;1.96;0
9;radar_station;2404.00;13.30;160.00;0.26;0
9;rocket_site;2407.00;12.82;163.00;6.18;0
9;nuclear_reactor;2407.00;12.90;164.00;4.02;0
10;arms_factory;3085.00;9.85;164.00;5.51;0
10;arms_factory;3076.00;9.80;166.00;3.35;0
10;arms_factory;3083.00;9.90;166.00;6.01;0
10;arms_factory;3080.00;9.85;167.00;2.40;0
10;arms_factory;3094.00;9.80;161.00;3.96;0
10;arms_factory;3084.00;9.80;163.00;1.80;0
10;industrial_complex;3077.00;9.82;165.00;3.00;0
10;industrial_complex;3080.00;9.88;165.00;0.84;0
10;industrial_complex;3087.00;9.85;165.00;2.40;0
10;industrial_complex;3080.00;9.85;167.00;5.07;0
10;industrial_complex;3083.00;9.90;167.00;1.45;0
10;industrial_complex;3083.00;9.80;163.00;4.47;0
10;air_base;3080.00;9.82;164.00;0.85;0
10;supply_node;3081.00;9.93;165.00;6.25;0
10;supply_node;3094.00;9.80;161.00;1.44;0
10;naval_base;3091.00;9.50;160.00;-1.57;11211
10;naval_base;3076.00;9.80;167.00;1.57;11211
10;bunker;3093.00;9.80;161.00;1.96;0
10;bunker;3082.00;9.80;163.00;6.08;0
10;coastal_bunker;3093.00;9.80;162.00;-1.57;0
10;coastal_bunker;3089.00;9.80;165.00;1.57;0
10;dockyard;3097.00;9.80;162.00;-1.57;0
10;anti_air_building;3084.00;9.90;166.00;3.07;0
10;anti_air_building;3081.00;9.85;167.00;6.09;0
10;anti_air_building;3082.00;9.80;163.00;2.47;0
10;synthetic_refinery;3085.00;9.80;163.00;5.13;0
10;fuel_silo;3078.00;9.85;165.00;1.52;0
10;radar_station;3087.00;9.82;164.00;5.32;0
10;rocket_site;3084.00;9.90;166.00;5.74;0
10;nuclear_reactor;3081.00;9.85;167.00;3.58;0
11;arms_factory;3094.00;9.80;189.00;6.01;0
11;arms_factory;3096.00;12.93;226.00;2.40;0
11;arms_factory;3081.00;14.68;213.00;3.96;0
11;arms_factory;3105.00;11.53;199.00;1.80;0
11;arms_factory;3128.00;10.50;230.00;3.00;0
11;arms_factory;3102.00;13.78;209.00;0.84;0
11;industrial_complex;3111.00;11.23;197.00;2.40;0
11;industrial_complex;3093.00;14.95;218.00;5.07;0
11;industrial_complex;3121.00;13.75;214.00;1.45;0
11;industrial_complex;3095.00;9.80;189.00;4.47;0
11;industrial_complex;3097.00;12.90;226.00;0.85;0
11;industrial_complex;3124.00;11.23;226.00;3.51;0
11;air_base;3093.00;11.50;200.00;1.35;0
11;supply_node;3083.00;12.15;202.00;4.37;0
11;supply_node;3107.00;13.78;208.00;0.68;0
11;supply_node;3128.00;11.55;222.00;3.61;0
11;supply_node;3094.00;14.85;219.00;0.26;0
11;supply_node;3083.00;11.60;234.00;2.85;0
11;supply_node;3114.00;13.05;221.00;5.79;0
11;supply_node;3075.00;14.00;220.00;0.98;0
11;supply_node;3096.00;10.38;195.00;5.02;0
11;supply_node;3112.00;10.90;195.00;1.67;0
11;supply_node;3073.00;10.30;191.00;3.15;0
11;naval_base;3076.00;9.57;183.00;0.14;11211
11;naval_base;3088.00;9.50;188.00;0.14;11440
11;naval_base;3097.00;9.57;189.00;0.00;11440
11;naval_base;3120.00;9.85;192.00;0.17;11440
11;bunker;3077.00;10.10;191.00;3.58;0
11;bunker;3083.00;12.90;205.00;5.14;0
11;bunker;3104.00;14.53;213.00;1.52;0
11;bunker;3076.00;12.62;228.00;4.19;0
11;bunker;3086.00;14.88;215.00;2.03;0
11;bunker;3117.00;11.55;198.00;5.05;0
11;bunker;3090.00;11.75;233.00;6.25;0
11;bunker;3129.00;11.88;220.00;4.09;0
11;bunker;3120.00;12.45;221.00;0.47;0
11;bunker;3099.00;10.23;194.00;2.04;0
11;coastal_bunker;3111.00;9.50;189.00;0.17;0
11;coastal_bunker;3067.00;9.50;183.00;0.14;0
11;coastal_bunker;3085.00;9.50;188.00;0.14;0
11;coastal_bunker;3101.00;9.50;190.00;0.00;0
11;dockyard;3107.00;9.50;189.00;0.17;0
11;anti_air_building;3093.00;12.95;205.00;5.81;0
11;anti_air_building;3091.00;10.30;194.00;2.54;0
11;anti_air_building;3101.00;14.12;222.00;5.21;0
11;synthetic_refinery;3099.00;12.93;205.00;1.59;0
11;fuel_silo;3116.00;11.85;226.00;4.25;0
11;radar_station;3102.00;14.75;214.00;2.81;0
11;rocket_site;3118.00;14.10;211.00;3.66;0
11;nuclear_reactor;3083.00;13.62;221.00;0.04;0
12;arms_factory;3179.00;11.25;180.00;3.96;0
12;arms_factory;3169.00;12.45;187.00;1.80;0
12;arms_factory;3181.00;9.85;167.00;3.00;0
12;arms_factory;3150.00;10.07;175.00;0.84;0
12;arms_factory;3177.00;12.65;191.00;2.40;0
12;arms_factory;3166.00;13.18;189.00;5.07;0
12;industrial_complex;3171.00;10.32;175.00;1.45;0
12;industrial_complex;3155.00;10.50;176.00;4.47;0
12;industrial_complex;3178.00;12.75;193.00;0.85;0
12;industrial_complex;3151.00;9.80;170.00;3.51;0
12;industrial_complex;3173.00;10.45;176.00;1.35;0
12;industrial_complex;3168.00;11.75;183.00;1.46;0
12;air_base;3165.00;12.23;185.00;5.58;0
12;supply_node;3177.00;12.00;186.00;3.61;0
12;supply_node;3182.00;9.80;165.00;0.26;0
12;supply_node;3153.00;10.07;174.00;2.85;0
12;supply_node;3162.00;11.90;183.00;5.79;0
12;supply_node;3172.00;10.18;171.00;0.98;0
12;naval_base;3187.00;9.65;163.00;0.93;11487
12;naval_base;3147.00;9.57;171.00;-1.57;11440
12;naval_base;3170.00;9.50;162.00;-0.62;10990
12;bunker;3180.00;11.38;182.00;5.13;0
12;bunker;3164.00;9.80;169.00;1.52;0
12;bunker;3158.00;12.03;185.00;4.54;0
12;bunker;3153.00;9.80;169.00;5.74;0
12;bunker;3178.00;9.78;162.00;3.58;0
12;coastal_bunker;3172.00;9.50;162.00;-0.90;0
12;coastal_bunker;3148.00;9.73;178.00;-1.57;0
12;coastal_bunker;3169.00;9.55;163.00;-0.62;0
12;dockyard;3147.00;9.90;177.00;-1.57;0
12;anti_air_building;3181.00;9.80;165.00;5.05;0
12;anti_air_building;3170.00;11.12;180.00;6.25;0
12;anti_air_building;3153.00;10.95;181.00;4.09;0
12;synthetic_refinery;3161.00;12.62;187.00;0.47;0
12;fuel_silo;3187.00;10.05;166.00;2.04;0
12;radar_station;3167.00;11.00;179.00;6.28;0
12;rocket_site;3182.00;12.40;190.00;2.54;0
12;nuclear_reactor;3168.00;12.80;188.00;3.74;0
13;arms_factory;3276.00;10.28;281.00;3.00;0
13;arms_factory;3292.00;9.93;301.00;0.84;0
13;arms_factory;3257.00;10.40;318.00;2.40;0
13;arms_factory;3283.00;10.10;295.00;5.07;0
13;arms_factory;3244.00;10.50;313.00;1.45;0
13;arms_factory;3235.00;11.00;321.00;4.47;0
